FID,lon,lat,pm02,pm02_1
3325,110.28531,41.39401,2.11,2.11
3326,110.474365,41.388676,3.56,3.56
3327,110.666466,41.383053,4.88,4.88
3328,110.85798,41.377117,5.85,5.85
3329,111.0496,41.370903,6.96,6.96
3330,111.24081,41.36438,7.83,7.83
3331,111.4319,41.35757,8.57,8.57
3332,111.623535,41.350475,8.82,8.82
3333,111.81456,41.34307,9.49,9.49
3334,112.00633,41.335377,8.77,8.77
3335,112.197495,41.327396,11.1,11.1
3336,112.38876,41.319115,14.95,14.95
3337,112.58013,41.31053,17.4,17.4
3338,112.77121,41.301666,19.72,19.72
3339,112.96247,41.292507,22.21,22.21
3340,113.15362,41.283054,23.01,23.01
3341,113.3448,41.273315,19.22,19.22
3342,113.53585,41.263275,16.03,16.03
3343,113.72684,41.252945,12.83,12.83
3344,113.917816,41.24233,10.14,10.14
3345,114.10866,41.23142,7.34,7.34
3346,114.29979,41.220222,4.13,4.13
3347,114.490524,41.20872,4.32,4.32
3348,114.681244,41.19695,4.91,4.91
3349,114.87215,41.184875,4.88,4.88
3350,115.062836,41.172527,3.59,3.59
3351,115.2533,41.159878,3.12,3.12
3352,115.443954,41.146942,3.18,3.18
3353,115.634476,41.133717,3,3
3354,115.82491,41.12021,2.97,2.97
3355,116.0152,41.10641,2.75,2.75
3356,116.20552,41.092323,2.21,2.21
3357,116.395836,41.077953,1.91,1.91
3358,116.58589,41.0633,1.72,1.72
3359,116.77593,41.048355,1.63,1.63
3360,116.965996,41.03313,0.32,0.32
3361,117.15588,41.01763,0.32,0.32
3362,117.34564,41.00183,0.34,0.34
3363,117.53539,40.98576,0.37,0.37
3364,117.725,40.9694,0.39,0.39
3365,117.914635,40.952755,0.4,0.4
3366,118.10405,40.935833,0.47,0.47
3367,118.29338,40.918636,0.5,0.5
3368,118.48265,40.90115,0.41,0.41
3369,118.671814,40.883385,0.41,0.41
3370,118.860916,40.865337,0.46,0.46
3371,119.04985,40.84702,0.49,0.49
3372,119.23872,40.82842,0.51,0.51
3373,119.42749,40.809536,0.52,0.52
3374,119.616104,40.790386,0.53,0.53
3375,119.80464,40.770954,0.54,0.54
3376,119.99305,40.75124,0.58,0.58
3377,120.18131,40.731255,0.52,0.52
3378,120.36951,40.711,0.47,0.47
3379,120.55752,40.690468,0.48,0.48
3380,120.745476,40.669662,0.48,0.48
3381,120.93329,40.648582,0.52,0.52
3382,121.12101,40.62723,0.58,0.58
3383,121.30851,40.605606,0.59,0.59
3384,121.49597,40.583717,0.46,0.46
3385,121.683266,40.561554,0.45,0.45
3386,121.87044,40.53912,0.48,0.48
3387,121.85754,40.8389845,0.51,0.51
3388,122.04427,40.8431535,0.53,0.53
3389,122.230916,40.8470485,0.55,0.55
3390,122.4174,40.8506265,0.56,0.56
3391,122.60365,40.8539165,0.55,0.55
3392,109.89722,41.547184,1.06,1.06
3393,110.09065,41.542416,1.36,1.36
3394,110.28255,41.537365,1.99,1.99
3395,110.47601,41.532013,2.96,2.96
3396,110.66793,41.52636,3.68,3.68
3397,110.8598,41.520412,4.24,4.24
3398,111.05146,41.51417,5.59,5.59
3399,111.24317,41.50763,6.54,6.54
3400,111.43504,41.5008,6.87,6.87
3401,111.62691,41.49367,7.47,7.47
3402,111.81844,41.486237,7.04,7.04
3403,112.01023,41.478523,6.89,6.89
3404,112.20185,41.470505,8.7,8.7
3405,112.39376,41.46219,10.74,10.74
3406,112.58528,41.453587,13,13
3407,112.777,41.44469,16.57,16.57
3408,112.968414,41.435497,19.65,19.65
3409,113.16007,41.426018,21.28,21.28
3410,113.35147,41.416233,20.25,20.25
3411,113.54315,41.406162,15.77,15.77
3412,113.734604,41.395798,14.45,14.45
3413,113.926056,41.38514,11.98,11.98
3414,114.117424,41.374187,8.16,8.16
3415,114.30866,41.362946,5.77,5.77
3416,114.49976,41.351418,5.29,5.29
3417,114.69111,41.339596,5.24,5.24
3418,114.88223,41.327484,4.12,4.12
3419,115.07332,41.31508,3.16,3.16
3420,115.26429,41.302395,2.96,2.96
3421,115.45518,41.289417,2.7,2.7
3422,115.64616,41.276142,3.03,3.03
3423,115.836845,41.262585,3.07,3.07
3424,116.027664,41.248734,2.75,2.75
3425,116.21833,41.234608,2.24,2.24
3426,116.40885,41.22018,1.89,1.89
3427,116.59951,41.205475,1.75,1.75
3428,116.789986,41.190483,0.37,0.37
3429,116.980286,41.175205,0.36,0.36
3430,117.170616,41.15964,0.36,0.36
3431,117.3608,41.14379,0.39,0.39
3432,117.55095,41.127655,0.41,0.41
3433,117.74091,41.11124,0.4,0.4
3434,117.93091,41.094547,0.38,0.38
3435,118.1207,41.077553,0.39,0.39
3436,118.31043,41.06029,0.37,0.37
3437,118.500046,41.042747,0.39,0.39
3438,118.68962,41.024925,0.48,0.48
3439,118.879105,41.00682,0.52,0.52
3440,119.068375,40.98843,0.56,0.56
3441,119.25764,40.96976,0.57,0.57
3442,119.446754,40.95082,0.54,0.54
3443,119.63579,40.93159,0.51,0.51
3444,119.82464,40.912094,0.54,0.54
3445,120.01346,40.89232,0.53,0.53
3446,120.20208,40.87226,0.5,0.5
3447,120.390656,40.851936,0.51,0.51
3448,120.579094,40.831326,0.5,0.5
3449,120.76738,40.81045,0.5,0.5
3450,120.955536,40.789295,0.51,0.51
3451,121.14363,40.767864,0.52,0.52
3452,121.33156,40.746178,0.46,0.46
3453,121.51934,40.724205,0.44,0.44
3454,121.70697,40.70196,0.45,0.45
3455,121.8945,40.679447,0.46,0.46
3456,121.69511,40.9823635,0.48,0.48
3457,121.88239,40.9865595,0.5,0.5
3458,122.069485,40.9904505,0.51,0.51
3459,122.25645,40.9940515,0.5,0.5
3460,122.44328,40.9973465,0.47,0.47
3461,122.62999,41.0003465,0.5,0.5
3462,109.90109,41.69055,0.78,0.78
3463,110.09279,41.685776,1.08,1.08
3464,110.28393,41.680706,1.54,1.54
3465,110.47724,41.675327,1.98,1.98
3466,110.669395,41.669643,2.59,2.59
3467,110.86162,41.663685,3.1,3.1
3468,111.05388,41.65742,3.94,3.94
3469,111.246,41.65086,4.77,4.77
3470,111.43804,41.644,5.31,5.31
3471,111.63003,41.636845,5.69,5.69
3472,111.82242,41.62939,5.61,5.61
3473,112.01421,41.62164,6.14,6.14
3474,112.20664,41.613605,5.74,5.74
3475,112.3985,41.60526,6.27,6.27
3476,112.590805,41.596626,8.09,8.09
3477,112.78291,41.587692,9.97,9.97
3478,112.9748,41.578465,12.5,12.5
3479,113.166756,41.568947,15.45,15.45
3480,113.358536,41.559135,18.87,18.87
3481,113.55044,41.549026,20.26,20.26
3482,113.74241,41.538628,17.62,17.62
3483,113.93413,41.527927,15.73,15.73
3484,114.125786,41.516945,12.4,12.4
3485,114.31752,41.50566,8.65,8.65
3486,114.5092,41.494087,6.97,6.97
3487,114.7007,41.482227,6.38,6.38
3488,114.89237,41.470066,5.85,5.85
3489,115.08381,41.457626,4.06,4.06
3490,115.275185,41.44488,3.19,3.19
3491,115.466484,41.431854,2.8,2.8
3492,115.65781,41.41854,2.69,2.69
3493,115.84905,41.404938,3,3
3494,116.040146,41.39104,2.96,2.96
3495,116.23131,41.376858,2.65,2.65
3496,116.42221,41.362385,2.27,2.27
3497,116.61314,41.347622,2.02,2.02
3498,116.80395,41.332577,0.48,0.48
3499,116.99474,41.317245,0.48,0.48
3500,117.1854,41.301624,0.46,0.46
3501,117.37603,41.28572,0.47,0.47
3502,117.56653,41.26953,0.49,0.49
3503,117.75692,41.25305,0.48,0.48
3504,117.94726,41.236294,0.45,0.45
3505,118.13748,41.21926,0.43,0.43
3506,118.327545,41.201927,0.43,0.43
3507,118.51763,41.184315,0.46,0.46
3508,118.707535,41.166428,0.5,0.5
3509,118.89736,41.148262,0.54,0.54
3510,119.08706,41.12981,0.58,0.58
3511,119.27666,41.111084,0.6,0.6
3512,119.466125,41.092068,0.62,0.62
3513,119.65554,41.072773,0.55,0.55
3514,119.84485,41.053207,0.57,0.57
3515,120.03398,41.033363,0.58,0.58
3516,120.223015,41.013233,0.57,0.57
3517,120.41198,40.992832,0.54,0.54
3518,120.600746,40.972157,0.5,0.5
3519,120.78946,40.951206,0.48,0.48
3520,120.97798,40.92998,0.46,0.46
3521,121.16637,40.908474,0.44,0.44
3522,121.354675,40.886696,0.43,0.43
3523,121.54285,40.86465,0.41,0.41
3524,121.73091,40.842342,0.42,0.42
3525,121.918755,40.819744,0.42,0.42
3526,121.71971,41.1257315,0.43,0.43
3527,121.90732,41.1299315,0.43,0.43
3528,122.09481,41.1338465,0.44,0.44
3529,122.2822,41.1374565,0.45,0.45
3530,122.469334,41.1407665,0.41,0.41
3531,109.89722,41.8339,0.57,0.57
3532,110.09487,41.829105,0.87,0.87
3533,110.28462,41.82402,1.22,1.22
3534,110.478065,41.81862,1.49,1.49
3535,110.67056,41.812927,2.07,2.07
3536,110.863205,41.80694,2.41,2.41
3537,111.055916,41.800648,2.69,2.69
3538,111.24851,41.79406,2.9,2.9
3539,111.4413,41.787178,3.22,3.22
3540,111.63351,41.78001,3.73,3.73
3541,111.82596,41.77252,4.35,4.35
3542,112.018776,41.764748,4.69,4.69
3543,112.2109,41.756668,5.01,5.01
3544,112.40355,41.7483,4.95,4.95
3545,112.59616,41.739635,4.83,4.83
3546,112.788536,41.73067,6.1,6.1
3547,112.98098,41.721413,8.35,8.35
3548,113.17336,41.711864,10.32,10.32
3549,113.36552,41.70201,13.1,13.1
3550,113.55798,41.69187,16.88,16.88
3551,113.750145,41.681423,19.9,19.9
3552,113.94228,41.670692,18.28,18.28
3553,114.134605,41.659668,15.67,15.67
3554,114.326584,41.648346,12.03,12.03
3555,114.518654,41.63673,10.01,10.01
3556,114.710526,41.624825,6.75,6.75
3557,114.90249,41.612625,6.17,6.17
3558,115.09436,41.600136,5.58,5.58
3559,115.28621,41.587353,4.98,4.98
3560,115.47801,41.574276,3.89,3.89
3561,115.66953,41.560913,3.01,3.01
3562,115.86114,41.547253,3.19,3.19
3563,116.05282,41.533318,3.26,3.26
3564,116.24413,41.519077,3.2,3.2
3565,116.4356,41.50455,2.91,2.91
3566,116.626884,41.489746,2.58,2.58
3567,116.81809,41.474644,0.53,0.53
3568,117.00931,41.45926,0.53,0.53
3569,117.200294,41.443584,0.53,0.53
3570,117.39131,41.42762,0.54,0.54
3571,117.5822,41.411373,0.55,0.55
3572,117.77295,41.394848,0.54,0.54
3573,117.963615,41.37802,0.53,0.53
3574,118.15426,41.36092,0.52,0.52
3575,118.34479,41.343533,0.51,0.51
3576,118.53523,41.32586,0.51,0.51
3577,118.725555,41.30791,0.53,0.53
3578,118.91573,41.289684,0.57,0.57
3579,119.10579,41.27116,0.59,0.59
3580,119.29579,41.252365,0.62,0.62
3581,119.48567,41.233284,0.65,0.65
3582,119.67547,41.213924,0.64,0.64
3583,119.86514,41.19429,0.64,0.64
3584,120.05466,41.17437,0.63,0.63
3585,120.24408,41.154175,0.62,0.62
3586,120.4334,41.133705,0.59,0.59
3587,120.6225,41.11295,0.54,0.54
3588,120.8116,41.09193,0.49,0.49
3589,121.00048,41.07063,0.44,0.44
3590,121.18932,41.04905,0.43,0.43
3591,121.37796,41.027206,0.41,0.41
3592,121.56653,41.005077,0.4,0.4
3593,121.754944,40.982677,0.46,0.46
3594,121.94314,40.960014,0.5,0.5
3595,121.744496,41.2690665,0.51,0.51
3596,121.93253,41.2732915,0.45,0.45
3597,122.1203,41.2772165,0.38,0.38
3598,122.30801,41.2808365,0.37,0.37
3599,122.495526,41.2841565,0.38,0.38
3600,109.89722,41.972412,0.95,0.95
3601,110.09279,41.9673,1.11,1.11
3602,110.286674,41.961884,1.35,1.35
3603,110.4801,41.956177,1.93,1.93
3604,110.67261,41.950165,2.13,2.13
3605,110.8657,41.943863,2.12,2.12
3606,111.05759,41.93725,2.03,2.03
3607,111.251015,41.93034,2.04,2.04
3608,111.44456,41.92313,2.04,2.04
3609,111.637215,41.91563,2.27,2.27
3610,111.83024,41.90782,2.93,2.93
3611,112.02275,41.899723,3.14,3.14
3612,112.21576,41.89132,3.53,3.53
3613,112.40843,41.88261,4.24,4.24
3614,112.601585,41.873623,4.2,4.2
3615,112.79456,41.864338,5.45,5.45
3616,112.98721,41.854748,7.11,7.11
3617,113.18008,41.844856,9.35,9.35
3618,113.372665,41.83468,12.28,12.28
3619,113.5653,41.8242,15.78,15.78
3620,113.75807,41.813435,19.02,19.02
3621,113.95062,41.80237,19.05,19.05
3622,114.14312,41.791,15.73,15.73
3623,114.335625,41.77935,12.67,12.67
3624,114.52801,41.767403,9.86,9.86
3625,114.7205,41.755157,7.94,7.94
3626,114.912834,41.742622,6.78,6.78
3627,115.10504,41.72979,6.28,6.28
3628,115.297165,41.71667,4.6,4.6
3629,115.48938,41.703255,3.46,3.46
3630,115.68145,41.689568,3.1,3.1
3631,115.87347,41.675564,3.05,3.05
3632,116.06541,41.66128,3.03,3.03
3633,116.25725,41.646706,2.97,2.97
3634,116.44902,41.631836,2.78,2.78
3635,116.64066,41.616688,0.56,0.56
3636,116.832344,41.601246,0.56,0.56
3637,117.02387,41.585518,0.56,0.56
3638,117.21535,41.5695,0.57,0.57
3639,117.40672,41.553185,0.57,0.57
3640,117.597946,41.536606,0.57,0.57
3641,117.78914,41.51972,0.56,0.56
3642,117.98026,41.502556,0.55,0.55
3643,118.17119,41.485115,0.54,0.54
3644,118.36216,41.46738,0.58,0.58
3645,118.552956,41.449364,0.61,0.61
3646,118.74366,41.431057,0.63,0.63
3647,118.934204,41.41248,0.65,0.65
3648,119.12473,41.39362,0.67,0.67
3649,119.31503,41.37447,0.67,0.67
3650,119.50533,41.355045,0.67,0.67
3651,119.69549,41.335342,0.68,0.68
3652,119.88554,41.31535,0.66,0.66
3653,120.075455,41.29508,0.65,0.65
3654,120.26522,41.27454,0.61,0.61
3655,120.454895,41.253723,0.56,0.56
3656,120.644485,41.232613,0.53,0.53
3657,120.83388,41.21124,0.51,0.51
3658,121.023224,41.189587,0.48,0.48
3659,121.21237,41.167667,0.48,0.48
3660,121.40143,41.145462,0.51,0.51
3661,121.59032,41.12299,0.55,0.55
3662,121.77902,41.100235,0.61,0.61
3663,121.58094,41.4123825,0.63,0.63
3664,121.76942,41.4166215,0.56,0.56
3665,121.957715,41.4205695,0.53,0.53
3666,122.14596,41.4241935,0.51,0.51
3667,122.33401,41.4275315,0.5,0.5
3668,122.52191,41.4305605,0.5,0.5
3669,109.89722,42.110565,0.99,0.99
3670,110.09692,42.105133,1.32,1.32
3671,110.28599,42.099407,1.73,1.73
3672,110.4797,42.09337,1.92,1.92
3673,110.67406,42.08704,1.74,1.74
3674,110.86683,42.080402,1.43,1.43
3675,111.06072,42.07347,1.28,1.28
3676,111.25383,42.06624,1.3,1.3
3677,111.446724,42.05871,1.27,1.27
3678,111.64068,42.050865,1.29,1.29
3679,111.83398,42.042736,1.49,1.49
3680,112.027,42.03431,2.16,2.16
3681,112.220436,42.02558,3.24,3.24
3682,112.41387,42.016563,4.02,4.02
3683,112.60707,42.00722,4.62,4.62
3684,112.80023,41.9976,5.63,5.63
3685,112.9935,41.987682,6.79,6.79
3686,113.18678,41.97747,8.72,8.72
3687,113.37962,41.966957,11.34,11.34
3688,113.57292,41.95615,14.79,14.79
3689,113.76588,41.94504,18.52,18.52
3690,113.95899,41.93364,19.72,19.72
3691,114.151764,41.92194,16.63,16.63
3692,114.34483,41.90995,14.21,14.21
3693,114.53764,41.897667,10.83,10.83
3694,114.73036,41.885082,9.03,9.03
3695,114.923065,41.872208,7.61,7.61
3696,115.115814,41.85904,6.6,6.6
3697,115.30829,41.845577,4.91,4.91
3698,115.50089,41.831825,3.52,3.52
3699,115.693375,41.81778,3.1,3.1
3700,115.885765,41.80345,2.99,2.99
3701,116.078156,41.788826,2.91,2.91
3702,116.270355,41.77391,2.87,2.87
3703,116.46251,41.758698,0.67,0.67
3704,116.65459,41.743202,0.66,0.66
3705,116.84668,41.727413,0.64,0.64
3706,117.038574,41.711338,0.64,0.64
3707,117.23037,41.694977,0.63,0.63
3708,117.42212,41.67833,0.63,0.63
3709,117.613815,41.661392,0.63,0.63
3710,117.80545,41.644165,0.62,0.62
3711,117.99687,41.62665,0.61,0.61
3712,118.188255,41.608856,0.62,0.62
3713,118.379585,41.590782,0.64,0.64
3714,118.57078,41.57241,0.66,0.66
3715,118.76189,41.553776,0.67,0.67
3716,118.95277,41.53484,0.67,0.67
3717,119.143684,41.515625,0.67,0.67
3718,119.33444,41.496136,0.67,0.67
3719,119.525085,41.47636,0.66,0.66
3720,119.71562,41.456303,0.65,0.65
3721,119.906044,41.435963,0.65,0.65
3722,120.09631,41.415344,0.64,0.64
3723,120.28655,41.394447,0.61,0.61
3724,120.47658,41.37328,0.58,0.58
3725,120.666534,41.35183,0.55,0.55
3726,120.856316,41.3301,0.54,0.54
3727,121.04602,41.308094,0.54,0.54
3728,121.23551,41.28582,0.55,0.55
3729,121.424934,41.263264,0.6,0.6
3730,121.61421,41.240433,0.67,0.67
3731,121.41657,41.5556865,0.68,0.68
3732,121.6056,41.5599315,0.62,0.62
3733,121.79444,41.5638865,0.59,0.59
3734,121.9832,41.5675365,0.57,0.57
3735,122.1717,41.5708765,0.57,0.57
3736,122.36012,41.5739265,0.56,0.56
3737,122.548405,41.5766625,0.56,0.56
3738,109.89722,42.253807,1,1
3739,110.09279,42.24836,1.44,1.44
3740,110.286674,42.242607,1.57,1.57
3741,110.48132,42.236557,1.68,1.68
3742,110.67464,42.2302,1.56,1.56
3743,110.86908,42.223537,1.29,1.29
3744,111.06275,42.216576,1.08,1.08
3745,111.25648,42.20932,1.01,1.01
3746,111.45037,42.20176,0.97,0.97
3747,111.643776,42.193893,0.98,0.98
3748,111.837814,42.185734,1.13,1.13
3749,112.03144,42.17728,1.43,1.43
3750,112.2252,42.16852,1.85,1.85
3751,112.41873,42.15946,2.75,2.75
3752,112.61255,42.15011,3.7,3.7
3753,112.80624,42.14045,4.86,4.86
3754,112.99983,42.13049,4.85,4.85
3755,113.193474,42.12023,6.02,6.02
3756,113.38686,42.109676,7.92,7.92
3757,113.58042,42.098835,10.21,10.21
3758,113.77388,42.087692,13.98,13.98
3759,113.96724,42.07625,18.15,18.15
3760,114.160576,42.064514,19.79,19.79
3761,114.35402,42.052475,17.76,17.76
3762,114.547134,42.040146,14.61,14.61
3763,114.74033,42.027523,11.87,11.87
3764,114.93349,42.014603,9.99,9.99
3765,115.1266,42.001377,8.63,8.63
3766,115.31954,41.987877,7.41,7.41
3767,115.51246,41.974075,6.23,6.23
3768,115.70541,41.959976,4.57,4.57
3769,115.89808,41.94559,3.55,3.55
3770,116.09095,41.93092,3.17,3.17
3771,116.28348,41.915947,2.96,2.96
3772,116.47609,41.900684,0.72,0.72
3773,116.668655,41.885136,0.72,0.72
3774,116.86099,41.86929,0.7,0.7
3775,117.05331,41.853157,0.69,0.69
3776,117.245544,41.83674,0.67,0.67
3777,117.43776,41.820026,0.66,0.66
3778,117.629776,41.803024,0.64,0.64
3779,117.82173,41.785744,0.63,0.63
3780,118.013695,41.768173,0.62,0.62
3781,118.20543,41.750313,0.62,0.62
3782,118.397125,41.73217,0.63,0.63
3783,118.58873,41.713737,0.63,0.63
3784,118.780136,41.69503,0.62,0.62
3785,118.97151,41.67603,0.62,0.62
3786,119.162834,41.65675,0.63,0.63
3787,119.35386,41.63718,0.65,0.65
3788,119.54492,41.61734,0.66,0.66
3789,119.735916,41.597214,0.65,0.65
3790,119.92667,41.576805,0.65,0.65
3791,120.11733,41.556114,0.64,0.64
3792,120.30793,41.53515,0.63,0.63
3793,120.49836,41.5139,0.62,0.62
3794,120.68864,41.49237,0.58,0.58
3795,120.878845,41.470573,0.56,0.56
3796,121.06894,41.44849,0.55,0.55
3797,121.258835,41.42613,0.56,0.56
3798,121.44863,41.403503,0.63,0.63
3799,121.638275,41.3806,0.69,0.69
3800,121.630376,41.6989505,0.63,0.63
3801,121.81962,41.7032235,0.62,0.62
3802,122.008725,41.7071945,0.62,0.62
3803,122.19759,41.7108485,0.62,0.62
3804,122.38643,41.7142015,0.61,0.61
3805,122.57508,41.7172495,0.61,0.61
3806,109.89914,42.4022,1.11,1.11
3807,110.09279,42.39703,1.47,1.47
3808,110.28871,42.391556,1.43,1.43
3809,110.482544,42.38578,1.54,1.54
3810,110.67609,42.37971,1.41,1.41
3811,110.87066,42.37333,1.2,1.2
3812,111.06477,42.36665,1.04,1.04
3813,111.258965,42.359673,0.94,0.94
3814,111.45334,42.352386,0.91,0.91
3815,111.64747,42.3448,0.88,0.88
3816,111.84175,42.336906,0.88,0.88
3817,112.035866,42.328716,0.96,0.96
3818,112.229935,42.320217,1.08,1.08
3819,112.42398,42.31143,1.47,1.47
3820,112.618385,42.30234,2.33,2.33
3821,112.812096,42.29295,3.83,3.83
3822,113.00616,42.283257,4.1,4.1
3823,113.20021,42.273266,4.02,4.02
3824,113.39408,42.262974,5.34,5.34
3825,113.587906,42.252384,7.46,7.46
3826,113.78201,42.2415,9.34,9.34
3827,113.97557,42.230305,12.78,12.78
3828,114.16942,42.218826,17.53,17.53
3829,114.36301,42.207047,19.79,19.79
3830,114.55677,42.19496,18.35,18.35
3831,114.75032,42.182606,14.91,14.91
3832,114.943756,42.169933,10.88,10.88
3833,115.13729,42.156956,9.34,9.34
3834,115.33083,42.143692,8.1,8.1
3835,115.52408,42.130146,7.57,7.57
3836,115.71742,42.116287,6.26,6.26
3837,115.91059,42.102146,4.83,4.83
3838,116.10381,42.087704,3.89,3.89
3839,116.29682,42.072975,3.39,3.39
3840,116.48982,42.057957,0.76,0.76
3841,116.68267,42.042645,0.76,0.76
3842,116.87553,42.02703,0.75,0.75
3843,117.06819,42.011135,0.74,0.74
3844,117.26089,41.99494,0.72,0.72
3845,117.45341,41.97847,0.69,0.69
3846,117.645836,41.961697,0.67,0.67
3847,117.83823,41.94464,0.65,0.65
3848,118.03046,41.92729,0.63,0.63
3849,118.22269,41.909664,0.61,0.61
3850,118.414734,41.89174,0.61,0.61
3851,118.60675,41.87353,0.59,0.59
3852,118.79858,41.855038,0.58,0.58
3853,118.99034,41.836254,0.59,0.59
3854,119.181946,41.8172,0.6,0.6
3855,119.373505,41.797844,0.63,0.63
3856,119.56492,41.77821,0.67,0.67
3857,119.75621,41.758297,0.65,0.65
3858,119.947426,41.738094,0.63,0.63
3859,120.138504,41.717613,0.64,0.64
3860,120.32944,41.69685,0.63,0.63
3861,120.52029,41.67581,0.62,0.62
3862,120.71097,41.65449,0.59,0.59
3863,120.901535,41.632893,0.57,0.57
3864,121.092,41.611004,0.56,0.56
3865,121.28229,41.588856,0.58,0.58
3866,121.47242,41.566418,0.61,0.61
3867,121.66244,41.54371,0.67,0.67
3868,121.852295,41.52072,0.69,0.69
3869,121.844945,41.8422045,0.62,0.62
3870,122.0344,41.8464865,0.62,0.62
3871,122.223675,41.8504665,0.63,0.63
3872,122.412884,41.8541405,0.63,0.63
3873,122.60183,41.8575085,0.63,0.63
3874,109.895325,42.545418,1.34,1.34
3875,110.09279,42.54023,1.24,1.24
3876,110.28803,42.534737,1.35,1.35
3877,110.48295,42.52894,1.23,1.23
3878,110.67811,42.522835,1.07,1.07
3879,110.87268,42.516438,0.98,0.98
3880,111.06698,42.509735,0.9,0.9
3881,111.261604,42.502735,0.85,0.85
3882,111.45643,42.49542,0.83,0.83
3883,111.65079,42.4878,0.84,0.84
3884,111.84579,42.47988,0.88,0.88
3885,112.040184,42.47167,0.96,0.96
3886,112.23459,42.463142,1.12,1.12
3887,112.42923,42.454323,1.36,1.36
3888,112.623535,42.4452,2.23,2.23
3889,112.81814,42.435764,2.95,2.95
3890,113.01247,42.42604,3.61,3.61
3891,113.207054,42.41602,4.24,4.24
3892,113.40122,42.405685,5.09,5.09
3893,113.59581,42.395058,7.35,7.35
3894,113.78998,42.384136,9.23,9.23
3895,113.984184,42.37291,12.33,12.33
3896,114.178375,42.361385,16.95,16.95
3897,114.37234,42.349556,21.43,21.43
3898,114.566475,42.33744,18.88,18.88
3899,114.76045,42.325012,14.67,14.67
3900,114.95441,42.312305,11.93,11.93
3901,115.14826,42.299297,10.23,10.23
3902,115.34203,42.285984,9.26,9.26
3903,115.53577,42.27238,7.89,7.89
3904,115.72944,42.258488,6.1,6.1
3905,115.92312,42.244286,4.68,4.68
3906,116.116646,42.229794,3.9,3.9
3907,116.310135,42.21501,0.76,0.76
3908,116.503525,42.19994,0.79,0.79
3909,116.6968,42.18457,0.8,0.8
3910,116.89,42.168903,0.8,0.8
3911,117.083084,42.152946,0.76,0.76
3912,117.276245,42.136703,0.73,0.73
